article_id,title,link,sentence_id,sentence
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,15,"This marks a sharp year-on-year increase, with 45 executions on politically motivated charges taking place across the whole of 2025, according to Amnesty International."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,16,The UN's Human Rights Office has warned the death penalty is increasingly being used to silence political dissent.
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,17,"Several of those killed this year were accused of spying for Israel or the CIA, while some were accused of being affiliated with an exiled opposition group."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,18,"Fourteen of them were arrested in relation to the uprising in January this year, which was crushed with lethal force - leading to thousands of deaths."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,19,"""In Iran, the authorities carry out executions by hanging."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,20,"They carry them out at dawn,"" says Nassim Papayianni of Amnesty International."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,21,"""People in Iran have been waking up to near-daily announcements of executions."""
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,22,"""They weaponise the death penalty as a tool of political repression, to instil fear among the population, and essentially crush and stifle any dissent that there might be."""
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,23,"While some executions are announced publicly, a spokesperson for the UN Human Rights Office told the BBC it was concerned others were happening in secret."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,24,"Last year, Iran carried out 2,159 executions, according to Amnesty International - the highest number since 1981."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,25,It says that the vast majority are for drugs-related offences or murder.
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,26,The UN fears that the figure this year could be even higher.
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,27,"With its increased use of the death penalty, the regime is attempting to restore authority after its image was damaged by the January uprising and the war, according to Kaveh Kermanshahi of the Kurdistan Human Rights Network."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,28,"""At a time when it is confronting multiple internal and external crises, it is attempting, through intensified repression and an increase in executions, to stage a display of power and project the message: 'I am still here, and I still control the situation,'"" he says."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,29,"Late last month, state-run television carried a report on the execution of Sasan Azadvar, a 21-year-old karate champion from the central city of Isfahan."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,30,"He'd been convicted of ""moharabeh"" or ""waging war against God,"" and ""effective collaboration with the enemy"" for attacking police forces during January's protests."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,31,He is seen confessing to using a stick to break the window of a police car and asking for petrol to set it on fire.
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,32,"But he was not accused of any lethal offence, which - under international law - is the legal threshold for the use of the death penalty."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,33,"Iranian authorities did not respond to the BBC's request for comment on their increased use of the death penalty, including against Sardar Azadvar, and on claims of torture."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,34,"But on 30 April, the head of Iran's judiciary, Gholamhossein Mohseni Ejei, dismissed international criticism of death sentences linked to January's unrest, saying that his courts would not be swayed."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,35,Each of the condemned has their own story.
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,36,But human rights activists speak of disturbing patterns.
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,37,The death sentence is disproportionately used against members of the country's minorities.
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,38,"Erfan Shakourzadeh, a 29-year-old master's student in aerospace engineering, was hanged on 11 May."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,39,Iran's judiciary said he'd been convicted of sharing classified information with Israeli and US intelligence.
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,40,But the Norway-based Hengaw human rights organisation published a note they say he wrote before his death.
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,41,"""I was arrested on fabricated espionage charges and, after eight and a half months of torture and solitary confinement, was forced into a false confession."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,42,"Do not let another innocent life be taken in silence."""
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,43,"Hengaw said it was deeply concerned by the speed at which trials, sentencing and executions have been taking place, along with ""a complete lack of transparency"" in judicial proceedings."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,44,"""The Islamic Republic continues its systematic repression of the population by arbitrarily accusing dissidents and critics of being ""Israeli spies"" without presenting credible evidence or guaranteeing fair trial standards,"" the group's Aywar Shekhi told the BBC, adding that ""many lives are at risk""."
5,'This may be the last time you hear my voice': Political executions surge in Iran since start of war,https://www.bbc.com/news/articles/cn8p392nl7yo,45,"In his voice message from prison before his execution, Mehrab Abdollahzadeh described the torment of being on death row."
